學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
115,玄奘大學,06505,應用日語學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,玄奘大學,06506,視覺傳達設計學系,False,1,0.0,,,,,底標,,,,,,
115,真理大學,07901,人文與資訊學系,False,3,1.0,1.0,43.0,,,,,,,底標,,
115,真理大學,07902,宗教文化與資訊管理學系,False,5,0.0,,,,,底標,,,,,,
115,真理大學,07903,應用日語學系,False,5,5.0,4.0,39.0,1.0,41.0,底標,,,,,,
115,真理大學,07903,應用日語學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,真理大學,07904,資訊工程學系多媒體遊戲設計組,False,3,1.0,,,1.0,49.0,底標,,,,,,
115,真理大學,07904,,False,1,0.0,,,,,底標,,,,,,
115,真理大學,07905,法律學系,False,6,5.0,4.0,47.0,1.0,31.0,底標,,,,,,
115,真理大學,07905,法律學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,真理大學,07906,財務金融學系,False,5,1.0,,,1.0,49.0,,,,,底標,,
115,真理大學,07906,財務金融學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,真理大學,07907,國際經營與貿易學系,False,2,1.0,1.0,42.0,,,底標,,,,,,
115,真理大學,07907,國際經營與貿易學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,真理大學,07908,經濟學系,False,3,0.0,,,,,底標,,,,,,
115,真理大學,07909,企業管理學系,False,2,2.0,2.0,41.0,,,底標,,,,,,
115,真理大學,07909,企業管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,真理大學,07910,觀光事業學系,False,3,2.0,2.0,50.0,,,,,,,底標,,
115,真理大學,07910,觀光事業學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,真理大學,07911,航空事業學系,False,3,0.0,,,,,底標,,,,,,
115,真理大學,07912,資訊工程學系人工智慧應用組,False,3,0.0,,,,,底標,,,,,,
115,真理大學,07913,音樂應用學系-跨域應用組,False,1,0.0,,,,,底標,,,,,,
115,真理大學,07913,音樂應用學系-跨域應用組【外加】,True,1,0.0,,,,,底標,,,,,,
115,真理大學,07914,音樂應用學系-音樂表演組,False,1,0.0,,,,,底標,,,,,,
115,真理大學,07915,運動管理學系,False,3,3.0,3.0,31.0,,,,,,,底標,,
115,真理大學,07915,運動管理學系【外加】,True,1,1.0,1.0,21.0,,,,,,,底標,,
115,真理大學,07916,運動資訊傳播學系,False,1,1.0,1.0,34.0,,,底標,,,,,,
115,真理大學,07916,運動資訊傳播學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,國立臺北大學,09901,法律學系法學組,False,9,9.0,8.0,15.0,1.0,6.0,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09901,法律學系法學組【外加】,True,1,0.0,,,,,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09902,法律學系司法組,False,9,8.0,4.0,12.0,4.0,16.0,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09902,法律學系司法組【外加】,True,1,0.0,,,,,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09903,法律學系財經法組,False,9,8.0,7.0,6.0,1.0,10.0,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09903,法律學系財經法組【外加】,True,1,0.0,,,,,頂標,頂標,,前標,頂標,,
115,國立臺北大學,09904,企業管理學系,False,22,22.0,22.0,17.0,,,均標,前標,均標,,,,
115,國立臺北大學,09905,金融與合作經營學系,False,11,11.0,11.0,2.0,,,均標,均標,均標,,,,
115,國立臺北大學,09905,金融與合作經營學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,,
115,國立臺北大學,09906,會計學系,False,20,20.0,20.0,11.0,,,均標,前標,均標,,,,
115,國立臺北大學,09907,統計學系,False,10,10.0,10.0,7.0,,,均標,均標,均標,,,,
115,國立臺北大學,09908,休閒運動管理學系,False,7,7.0,7.0,9.0,,,,均標,,,,,
115,國立臺北大學,09909,公共行政暨政策學系,False,18,18.0,18.0,4.0,,,均標,均標,,,均標,,
115,國立臺北大學,09909,公共行政暨政策學系【外加】,True,1,1.0,1.0,5.0,,,均標,均標,,,均標,,
115,國立臺北大學,09910,財政學系,False,10,10.0,10.0,3.0,,,均標,均標,均標,,均標,,
115,國立臺北大學,09910,財政學系【外加】,True,2,0.0,,,,,均標,均標,均標,,均標,,
115,國立臺北大學,09911,不動產與城鄉環境學系,False,31,31.0,31.0,12.0,,,前標,均標,,均標,,,
115,國立臺北大學,09911,不動產與城鄉環境學系【外加】,True,5,0.0,,,,,前標,均標,,均標,,,
115,國立臺北大學,09912,經濟學系,False,20,20.0,20.0,17.0,,,均標,均標,均標,,均標,,
115,國立臺北大學,09912,經濟學系【外加】,True,2,1.0,1.0,19.0,,,均標,均標,均標,,均標,,
115,國立臺北大學,09913,社會學系,False,6,6.0,6.0,5.0,,,,均標,,均標,,,
115,國立臺北大學,09914,社會工作學系,False,6,6.0,6.0,16.0,,,均標,均標,,均標,,,
115,國立臺北大學,09915,中國文學系,False,7,7.0,3.0,18.0,4.0,12.0,前標,均標,,,均標,,
115,國立臺北大學,09915,中國文學系【外加】,True,1,0.0,,,,,前標,均標,,,均標,,
115,國立臺北大學,09916,應用外語學系,False,15,15.0,13.0,19.0,2.0,4.0,均標,前標,,均標,,,A級
115,國立臺北大學,09917,歷史學系,False,12,12.0,6.0,17.0,6.0,16.0,均標,均標,,,前標,,
115,國立臺北大學,09917,歷史學系【外加】,True,1,0.0,,,,,均標,均標,,,前標,,
115,國立臺北大學,09918,資訊工程學系,False,5,5.0,1.0,11.0,4.0,8.0,均標,前標,前標,,,前標,
115,國立臺北大學,09919,通訊工程學系,False,5,5.0,1.0,18.0,4.0,9.0,均標,前標,前標,,,前標,
115,國立臺北大學,09920,電機工程學系,False,7,7.0,7.0,16.0,,,均標,前標,前標,,,前標,
115,國立嘉義大學,10001,教育學系,False,7,7.0,6.0,30.0,1.0,13.0,後標,,,,,,
115,國立嘉義大學,10001,教育學系【外加】,True,1,0.0,,,,,後標,,,,,,
115,國立嘉義大學,10002,輔導與諮商學系,False,8,8.0,8.0,12.0,,,均標,均標,,底標,,,
115,國立嘉義大學,10002,輔導與諮商學系【外加】,True,3,1.0,1.0,16.0,,,均標,均標,,底標,,,
115,國立嘉義大學,10003,特殊教育學系,False,7,6.0,1.0,14.0,5.0,25.0,均標,,,,,,
115,國立嘉義大學,10003,特殊教育學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立嘉義大學,10004,幼兒教育學系,False,5,5.0,1.0,14.0,4.0,29.0,均標,,,,,,
115,國立嘉義大學,10004,幼兒教育學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立嘉義大學,10005,數位學習設計與管理學系,False,7,7.0,7.0,21.0,,,後標,,,,,,
115,國立嘉義大學,10005,數位學習設計與管理學系【外加】,True,2,0.0,,,,,後標,,,,,,
115,國立嘉義大學,10006,中國文學系,False,9,9.0,1.0,9.0,8.0,30.0,均標,,,,底標,,
115,國立嘉義大學,10006,中國文學系【外加】,True,2,0.0,,,,,均標,,,,底標,,
115,國立嘉義大學,10007,應用歷史學系,False,10,7.0,1.0,7.0,6.0,28.0,均標,,,,均標,,
115,國立嘉義大學,10007,應用歷史學系【外加】,True,1,0.0,,,,,均標,,,,均標,,
115,國立嘉義大學,10008,外國語言學系英語教學組,False,8,8.0,3.0,25.0,5.0,19.0,均標,均標,,,,,
115,國立嘉義大學,10008,外國語言學系英語教學組【外加】,True,1,0.0,,,,,均標,均標,,,,,
115,國立嘉義大學,10009,外國語言學系應用外語組,False,8,8.0,7.0,30.0,1.0,11.0,均標,均標,,,,,
115,國立嘉義大學,10009,外國語言學系應用外語組【外加】,True,1,0.0,,,,,均標,均標,,,,,
115,國立嘉義大學,10010,企業管理學系,False,8,8.0,8.0,26.0,,,後標,均標,,後標,,,
115,國立嘉義大學,10010,企業管理學系【外加】,True,1,0.0,,,,,後標,均標,,後標,,,
115,國立嘉義大學,10011,應用經濟學系,False,8,8.0,6.0,29.0,2.0,11.0,後標,後標,,均標,,,
115,國立嘉義大學,10011,應用經濟學系【外加】,True,1,0.0,,,,,後標,後標,,均標,,,
115,國立嘉義大學,10012,科技管理學系,False,12,12.0,8.0,28.0,4.0,21.0,,後標,,,,,
115,國立嘉義大學,10012,科技管理學系【外加】,True,2,0.0,,,,,,後標,,,,,
115,國立嘉義大學,10013,行銷與觀光管理學系,False,7,7.0,6.0,29.0,1.0,7.0,,底標,,,,,
115,國立嘉義大學,10013,行銷與觀光管理學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,國立嘉義大學,10014,財務金融學系,False,8,8.0,8.0,23.0,,,,均標,,均標,,,
115,國立嘉義大學,10014,財務金融學系【外加】,True,2,0.0,,,,,,均標,,均標,,,
115,國立嘉義大學,10015,資訊管理學系,False,8,8.0,8.0,17.0,,,,均標,,均標,,,
115,國立嘉義大學,10016,電子物理學系,False,10,10.0,10.0,19.0,,,,均標,均標,,,均標,
115,國立嘉義大學,10016,電子物理學系【外加】,True,1,0.0,,,,,,均標,均標,,,均標,
115,國立嘉義大學,10017,應用化學系,False,8,8.0,8.0,7.0,,,,均標,,,,均標,
115,國立嘉義大學,10017,應用化學系【外加】,True,1,0.0,,,,,,均標,,,,均標,
115,國立嘉義大學,10018,應用數學系,False,10,10.0,4.0,29.0,6.0,20.0,,,均標,,,,
115,國立嘉義大學,10018,應用數學系【外加】,True,1,0.0,,,,,,,均標,,,,
115,國立嘉義大學,10019,資訊工程學系,False,15,15.0,12.0,28.0,3.0,13.0,,,均標,,,,
115,國立嘉義大學,10019,資訊工程學系【外加】,True,1,0.0,,,,,,,均標,,,,
115,國立嘉義大學,10020,生物機電工程學系,False,8,8.0,8.0,26.0,,,,均標,,,,均標,
115,國立嘉義大學,10021,土木與水資源工程學系,False,10,10.0,2.0,26.0,8.0,27.0,,,,,,後標,
115,國立嘉義大學,10022,電機工程學系,False,8,8.0,8.0,14.0,,,後標,均標,均標,,,均標,
115,國立嘉義大學,10022,電機工程學系【外加】,True,1,0.0,,,,,後標,均標,均標,,,均標,
115,國立嘉義大學,10023,機械與能源工程學系,False,8,8.0,8.0,9.0,,,,,,,,均標,
115,國立嘉義大學,10023,機械與能源工程學系【外加】,True,2,1.0,1.0,24.0,,,,,,,,均標,
115,國立嘉義大學,10024,農藝學系,False,8,8.0,3.0,21.0,5.0,29.0,,,,,,底標,
115,國立嘉義大學,10024,農藝學系【外加】,True,1,0.0,,,,,,,,,,底標,
115,國立嘉義大學,10025,園藝學系,False,8,8.0,4.0,11.0,4.0,25.0,,底標,,,,底標,
115,國立嘉義大學,10025,園藝學系【外加】,True,2,0.0,,,,,,底標,,,,底標,
115,國立嘉義大學,10026,森林暨自然資源學系,False,7,7.0,1.0,19.0,6.0,24.0,,後標,,,,後標,
115,國立嘉義大學,10026,森林暨自然資源學系【外加】,True,3,0.0,,,,,,後標,,,,後標,
115,國立嘉義大學,10027,木質材料與設計學系,False,10,5.0,1.0,22.0,4.0,30.0,,後標,,,,後標,
115,國立嘉義大學,10027,木質材料與設計學系【外加】,True,2,0.0,,,,,,後標,,,,後標,
115,國立嘉義大學,10028,動物科學系,False,8,8.0,3.0,28.0,5.0,18.0,均標,均標,均標,,,均標,
115,國立嘉義大學,10028,動物科學系【外加】,True,2,0.0,,,,,均標,均標,均標,,,均標,
115,國立嘉義大學,10029,農業生物科技學系,False,12,12.0,,,12.0,27.0,,後標,,,,均標,
115,國立嘉義大學,10029,農業生物科技學系【外加】,True,2,0.0,,,,,,後標,,,,均標,
115,國立嘉義大學,10030,景觀學系,False,8,6.0,,,6.0,29.0,後標,後標,,,,,
115,國立嘉義大學,10030,景觀學系【外加】,True,2,0.0,,,,,後標,後標,,,,,
115,國立嘉義大學,10031,植物醫學系,False,8,8.0,6.0,18.0,2.0,15.0,,,,,,底標,
115,國立嘉義大學,10031,植物醫學系【外加】,True,2,0.0,,,,,,,,,,底標,
115,國立嘉義大學,10032,食品科學系,False,8,8.0,8.0,18.0,,,,,,,,後標,
115,國立嘉義大學,10032,食品科學系【外加】,True,2,0.0,,,,,,,,,,後標,
115,國立嘉義大學,10033,水生生物科學系,False,8,8.0,,,8.0,28.0,,,,,,均標,
115,國立嘉義大學,10033,水生生物科學系【外加】,True,2,0.0,,,,,,,,,,均標,
115,國立嘉義大學,10034,生物資源學系,False,8,8.0,1.0,11.0,7.0,22.0,,後標,,,,均標,
115,國立嘉義大學,10034,生物資源學系【外加】,True,2,0.0,,,,,,後標,,,,均標,
115,國立嘉義大學,10035,生化科技學系,False,8,8.0,8.0,19.0,,,底標,底標,,,,後標,
115,國立嘉義大學,10035,生化科技學系【外加】,True,2,0.0,,,,,底標,底標,,,,後標,
115,國立嘉義大學,10036,微生物免疫與生物藥學系,False,8,8.0,8.0,27.0,,,後標,後標,,,,均標,
115,國立嘉義大學,10036,微生物免疫與生物藥學系【外加】,True,1,0.0,,,,,後標,後標,,,,均標,
115,國立嘉義大學,10037,獸醫學系,False,8,8.0,8.0,6.0,,,均標,前標,前標,,,前標,
115,國立嘉義大學,10037,獸醫學系【外加】,True,3,0.0,,,,,均標,前標,前標,,,前標,
115,國立嘉義大學,10038,視覺藝術學系,False,5,4.0,4.0,15.0,,,後標,底標,,,,,
115,國立嘉義大學,10038,視覺藝術學系【外加】,True,1,0.0,,,,,後標,底標,,,,,
115,國立高雄大學,10101,西洋語文學系,False,10,10.0,3.0,20.0,7.0,29.0,,均標,,,,,
115,國立高雄大學,10101,西洋語文學系【外加】,True,2,1.0,1.0,9.0,,,,均標,,,,,
115,國立高雄大學,10102,運動健康與休閒學系,False,8,8.0,5.0,19.0,3.0,30.0,後標,後標,,,,,
115,國立高雄大學,10103,東亞語文學系日語組,False,2,2.0,2.0,23.0,,,均標,均標,,,均標,,
115,國立高雄大學,10104,東亞語文學系韓語組,False,2,2.0,2.0,28.0,,,均標,均標,,,均標,,
115,國立高雄大學,10105,東亞語文學系越語組,False,2,2.0,1.0,25.0,1.0,10.0,均標,均標,,,均標,,
115,國立高雄大學,10106,法律學系,False,8,8.0,8.0,7.0,,,均標,均標,,,均標,,
115,國立高雄大學,10107,政治法律學系,False,10,10.0,10.0,11.0,,,均標,均標,,,均標,,
115,國立高雄大學,10107,政治法律學系【外加】,True,2,1.0,1.0,21.0,,,均標,均標,,,均標,,
115,國立高雄大學,10108,財經法律學系,False,8,8.0,8.0,13.0,,,前標,均標,,均標,均標,,
115,國立高雄大學,10108,財經法律學系【外加】,True,1,0.0,,,,,前標,均標,,均標,均標,,
115,國立高雄大學,10109,應用經濟學系,False,9,9.0,9.0,22.0,,,均標,均標,均標,前標,,,
115,國立高雄大學,10109,應用經濟學系【外加】,True,1,0.0,,,,,均標,均標,均標,前標,,,
115,國立高雄大學,10110,亞太工商管理學系企業管理組,False,8,8.0,8.0,9.0,,,均標,均標,,,,,
115,國立高雄大學,10110,亞太工商管理學系企業管理組【外加】,True,1,0.0,,,,,均標,均標,,,,,
115,國立高雄大學,10111,資訊管理學系,False,13,13.0,13.0,24.0,,,均標,均標,均標,均標,,,
115,國立高雄大學,10111,資訊管理學系【外加】,True,3,0.0,,,,,均標,均標,均標,均標,,,
115,國立高雄大學,10112,財務金融學系,False,9,9.0,9.0,5.0,,,均標,均標,,均標,均標,,
115,國立高雄大學,10112,財務金融學系【外加】,True,2,0.0,,,,,均標,均標,,均標,均標,,
115,國立高雄大學,10113,工藝與創意設計學系,False,8,8.0,6.0,25.0,2.0,12.0,後標,後標,,,後標,,
115,國立高雄大學,10113,工藝與創意設計學系【外加】,True,1,0.0,,,,,後標,後標,,,後標,,
115,國立高雄大學,10114,亞太工商管理學系工業管理組,False,8,8.0,8.0,12.0,,,均標,,,,,,
115,國立高雄大學,10114,亞太工商管理學系工業管理組【外加】,True,1,0.0,,,,,均標,,,,,,
115,國立高雄大學,10115,應用數學系,False,9,9.0,9.0,16.0,,,均標,,均標,,,均標,
115,國立高雄大學,10116,應用化學系,False,8,8.0,8.0,7.0,,,,均標,均標,,,均標,
115,國立高雄大學,10117,應用物理學系,False,10,10.0,10.0,11.0,,,,均標,均標,,,均標,
115,國立高雄大學,10117,應用物理學系【外加】,True,2,0.0,,,,,,均標,均標,,,均標,
115,國立高雄大學,10118,電機工程學系,False,19,19.0,19.0,5.0,,,,均標,均標,,,均標,
115,國立高雄大學,10118,電機工程學系【外加】,True,5,1.0,1.0,29.0,,,,均標,均標,,,均標,
115,國立高雄大學,10119,土木與環境工程學系土木工程組,False,4,4.0,4.0,12.0,,,均標,,均標,,,均標,
115,國立高雄大學,10119,,False,1,0.0,,,,,均標,,均標,,,均標,
115,國立高雄大學,10120,土木與環境工程學系環境工程組,False,5,5.0,5.0,15.0,,,均標,,均標,,,均標,
115,國立高雄大學,10121,化學工程及材料工程學系,False,10,10.0,10.0,6.0,,,均標,均標,均標,,,均標,
115,國立高雄大學,10121,化學工程及材料工程學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,均標,
115,國立高雄大學,10122,資訊工程學系,False,9,9.0,9.0,8.0,,,,均標,均標,,,均標,
115,國立高雄大學,10123,建築學系,False,6,6.0,6.0,17.0,,,均標,均標,底標,,,,
115,國立高雄大學,10123,建築學系【外加】,True,1,0.0,,,,,均標,均標,底標,,,,
115,國立高雄大學,10124,生命科學系,False,8,8.0,3.0,30.0,5.0,17.0,,後標,後標,,,均標,
115,國立高雄大學,10124,生命科學系【外加】,True,1,0.0,,,,,,後標,後標,,,均標,
115,慈濟大學,10801,傳播學系,False,1,1.0,1.0,40.0,,,底標,,,,,,
115,慈濟大學,10802,兒童發展與家庭教育學系,False,2,0.0,,,,,底標,,,,,,
115,慈濟大學,10802,兒童發展與家庭教育學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,慈濟大學,10803,社會工作學系,False,3,3.0,,,3.0,48.0,底標,,,,,,
115,慈濟大學,10803,社會工作學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,慈濟大學,10804,人類發展與心理學系,False,6,6.0,5.0,36.0,1.0,23.0,底標,,,,,,
115,慈濟大學,10805,醫務暨健康管理學系,False,1,0.0,,,,,底標,,,,,,
115,慈濟大學,10806,經營管理學系,False,1,1.0,1.0,49.0,,,,,,,底標,,
115,慈濟大學,10807,資訊工程學系,False,4,2.0,,,2.0,39.0,,,底標,,,,
115,慈濟大學,10807,資訊工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,慈濟大學,10808,生物醫學暨工程學系,False,9,4.0,3.0,42.0,1.0,38.0,,,,,,底標,
115,慈濟大學,10808,生物醫學暨工程學系【外加】,True,1,0.0,,,,,,,,,,底標,
115,慈濟大學,10809,資訊科技與管理學系,False,1,0.0,,,,,底標,,,,,,
115,慈濟大學,10810,藥學系,False,9,9.0,9.0,3.0,,,均標,均標,均標,,,均標,
115,慈濟大學,10811,醫學檢驗生物技術學系,False,10,10.0,10.0,19.0,,,,後標,,,,後標,
115,慈濟大學,10811,醫學檢驗生物技術學系【外加】,True,1,0.0,,,,,,後標,,,,後標,
115,慈濟大學,10812,物理治療學系,False,11,11.0,11.0,11.0,,,,後標,後標,,,後標,
115,慈濟大學,10812,物理治療學系【外加】,True,1,0.0,,,,,,後標,後標,,,後標,
115,慈濟大學,10813,公共衛生學系,False,5,5.0,5.0,48.0,,,,底標,,,,,
115,慈濟大學,10813,公共衛生學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,慈濟大學,10814,分子生物暨人類遺傳學系,False,6,6.0,6.0,41.0,,,,,,,,底標,
115,慈濟大學,10814,分子生物暨人類遺傳學系【外加】,True,1,0.0,,,,,,,,,,底標,
115,慈濟大學,10815,醫學影像暨放射科學系,False,9,9.0,9.0,22.0,,,,,,,,後標,
115,慈濟大學,10815,醫學影像暨放射科學系【外加】,True,1,1.0,1.0,35.0,,,,,,,,後標,
115,慈濟大學,10816,護理學系,False,24,24.0,18.0,49.0,6.0,31.0,,底標,,,,,
115,慈濟大學,10816,護理學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,臺北醫學大學,10901,醫務管理學系,False,11,11.0,11.0,21.0,,,均標,均標,,均標,,,
115,臺北醫學大學,10901,醫務管理學系【外加】,True,3,0.0,,,,,均標,均標,,均標,,,
115,臺北醫學大學,10902,藥學系藥學組,False,16,16.0,16.0,1.0,,,,前標,均標,,,均標,A級
115,臺北醫學大學,10902,藥學系藥學組【外加】,True,1,1.0,1.0,6.0,,,,前標,均標,,,均標,A級
115,臺北醫學大學,10903,藥學系藥學組(英語組),False,4,4.0,4.0,2.0,,,,頂標,均標,,,均標,A級
115,臺北醫學大學,10904,藥學系臨床藥學組,False,9,9.0,9.0,1.0,,,,前標,均標,,,均標,A級
115,臺北醫學大學,10905,醫學檢驗暨生物技術學系,False,11,11.0,11.0,3.0,,,均標,均標,均標,,,均標,A級
115,臺北醫學大學,10906,護理學系,False,9,9.0,9.0,14.0,,,,均標,均標,均標,,均標,
115,臺北醫學大學,10907,保健營養學系,False,8,8.0,8.0,5.0,,,均標,均標,均標,均標,,均標,
115,臺北醫學大學,10907,保健營養學系【外加】,True,1,0.0,,,,,均標,均標,均標,均標,,均標,
115,臺北醫學大學,10908,公共衛生學系,False,9,9.0,9.0,18.0,,,均標,均標,均標,,,均標,
115,臺北醫學大學,10908,公共衛生學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,均標,
115,臺北醫學大學,10909,呼吸治療學系,False,8,8.0,8.0,7.0,,,均標,均標,均標,,,均標,
115,臺北醫學大學,10909,呼吸治療學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,均標,
115,臺北醫學大學,10910,高齡健康暨長期照護學系,False,10,10.0,10.0,18.0,,,,均標,後標,均標,,,
115,臺北醫學大學,10911,牙體技術學系,False,4,4.0,4.0,2.0,,,,均標,,,,均標,
115,臺北醫學大學,10911,牙體技術學系【外加】,True,1,1.0,1.0,16.0,,,,均標,,,,均標,
115,臺北醫學大學,10912,口腔衛生學系,False,7,7.0,7.0,9.0,,,,均標,,,,,
115,臺北醫學大學,10912,口腔衛生學系【外加】,True,2,1.0,1.0,24.0,,,,均標,,,,,
115,臺北醫學大學,10913,生物醫學工程學系,False,5,5.0,5.0,3.0,,,,均標,均標,,,均標,
115,臺北醫學大學,10913,生物醫學工程學系【外加】,True,2,0.0,,,,,,均標,均標,,,均標,
115,臺北醫學大學,10914,食品安全學系,False,6,6.0,6.0,10.0,,,均標,均標,均標,,,均標,
115,臺北醫學大學,10914,食品安全學系【外加】,True,1,0.0,,,,,均標,均標,均標,,,均標,
115,開南大學,11001,企業與創業管理學系,False,2,0.0,,,,,,,,,底標,,
115,開南大學,11001,企業與創業管理學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11002,國際企業學系,False,2,0.0,,,,,底標,,,,,,
115,開南大學,11002,國際企業學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,開南大學,11003,商學院國際榮譽學士學位學程,False,2,0.0,,,,,,均標,,,,,
115,開南大學,11003,商學院國際榮譽學士學位學程【外加】,True,1,0.0,,,,,,均標,,,,,
115,開南大學,11004,國際物流與運輸管理學系,False,2,1.0,1.0,49.0,,,,,,,底標,,
115,開南大學,11004,國際物流與運輸管理學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11005,空運管理學系,False,2,2.0,2.0,50.0,,,,底標,,,,,
115,開南大學,11005,空運管理學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,開南大學,11006,觀光與餐飲旅館學系,False,2,2.0,2.0,39.0,,,底標,,,,,,
115,開南大學,11006,觀光與餐飲旅館學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,開南大學,11007,休閒與運動管理學系,False,2,1.0,1.0,27.0,,,,,,,底標,,
115,開南大學,11007,休閒與運動管理學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11008,資訊管理學系,False,2,0.0,,,,,底標,,,,,,
115,開南大學,11008,資訊管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,開南大學,11009,資訊傳播學系,False,2,0.0,,,,,,,,,底標,,
115,開南大學,11009,資訊傳播學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11010,電影與創意媒體學系,False,2,0.0,,,,,底標,,,,,,
115,開南大學,11010,電影與創意媒體學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,開南大學,11011,法律學系,False,2,0.0,,,,,,,,,底標,,
115,開南大學,11011,法律學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11012,應用日語學系,False,2,0.0,,,,,,底標,,,,,
115,開南大學,11012,應用日語學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,開南大學,11013,應用英語學系,False,2,1.0,1.0,48.0,,,,底標,,,,,
115,開南大學,11013,應用英語學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,開南大學,11014,健康產業管理學系,False,2,0.0,,,,,,,,,底標,,
115,開南大學,11014,健康產業管理學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,開南大學,11015,AI科技與創新設計學士學位學程,False,2,0.0,,,,,底標,,,,,,
115,開南大學,11015,AI科技與創新設計學士學位學程【外加】,True,1,0.0,,,,,底標,,,,,,
115,開南大學,11016,保健營養學系,False,2,1.0,1.0,45.0,,,底標,,,,,底標,
115,開南大學,11016,保健營養學系【外加】,True,1,0.0,,,,,底標,,,,,底標,
115,康寧大學,11201,嬰幼兒保育學系(台北校區),False,4,2.0,2.0,31.0,,,底標,,,,,,
115,康寧大學,11201,嬰幼兒保育學系(台北校區)【外加】,True,1,0.0,,,,,底標,,,,,,
115,康寧大學,11202,長期照護學系(台北校區),False,4,1.0,1.0,27.0,,,底標,,,,,,
115,中信金融管理學院,11301,財務金融學系,False,8,8.0,8.0,34.0,,,,,均標,均標,,,
115,中信金融管理學院,11301,財務金融學系【外加】,True,1,0.0,,,,,,,均標,均標,,,
115,中信金融管理學院,11302,財經法律學系,False,7,5.0,3.0,44.0,2.0,42.0,均標,,,,,,
115,中信金融管理學院,11302,財經法律學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,中信金融管理學院,11303,企業管理學系,False,7,0.0,,,,,均標,,,,,,
115,中信金融管理學院,11303,企業管理學系【外加】,True,1,0.0,,,,,均標,,,,,,
115,中信金融管理學院,11304,金融管理學院學士班,False,6,3.0,3.0,34.0,,,均標,,,,,,
115,中信金融管理學院,11304,金融管理學院學士班【外加】,True,1,0.0,,,,,均標,,,,,,
115,中信金融管理學院,11305,科技金融學系,False,5,3.0,3.0,42.0,,,,,均標,均標,,,
115,中信金融管理學院,11305,科技金融學系【外加】,True,1,0.0,,,,,,,均標,均標,,,
115,中信金融管理學院,11306,運動產業管理學士學位學程,False,5,0.0,,,,,後標,,,,,,
115,中信金融管理學院,11306,運動產業管理學士學位學程【外加】,True,1,0.0,,,,,後標,,,,,,
115,佛光大學,13001,傳播學系(廣告公關與精準行銷組),False,1,1.0,1.0,49.0,,,,,,,底標,,
115,佛光大學,13002,產品與媒體設計學系(智慧產品設計組),False,3,1.0,1.0,46.0,,,,,,,底標,,
115,佛光大學,13003,產品與媒體設計學系(視覺媒體設計組),False,3,0.0,,,,,,,,,底標,,
115,佛光大學,13004,資訊應用學系(動畫與視覺特效組),False,1,1.0,1.0,41.0,,,,,,,底標,,
115,佛光大學,13005,語文學系(應用英日語組),False,1,1.0,,,1.0,28.0,,底標,,,,,
115,佛光大學,13006,語文學系(應用英韓語組),False,1,1.0,1.0,47.0,,,,底標,,,,,
115,佛光大學,13007,歷史學系,False,1,1.0,1.0,29.0,,,,,,,底標,,
115,佛光大學,13008,心理學系,False,8,8.0,8.0,42.0,,,,,,底標,,,
